,price,lotSize,age,landValue,livingArea,pctCollege,bedrooms,fireplaces,bathrooms,rooms,heating,fuel,sewer,waterfront,newConstruction,centralAir
1153,155000,1.0,15,5000,1440,50,3,0,1.0,4,hot water/steam,oil,septic,No,No,No
1154,207000,0.27,27,4600,1744,50,3,0,1.0,7,hot air,oil,public/commercial,No,No,No
1155,185000,0.14,105,600,2280,33,4,0,1.5,10,hot water/steam,oil,public/commercial,No,No,No
1156,92200,0.42,130,1700,1736,33,3,0,2.0,5,hot water/steam,oil,public/commercial,No,No,No
1157,111000,0.74,95,2700,883,50,1,0,1.0,2,hot air,oil,septic,No,No,No
1158,97000,0.1,145,600,1001,50,2,0,1.0,5,hot water/steam,gas,public/commercial,No,No,No
1159,200000,1.73,34,11500,1296,50,3,0,1.0,5,hot water/steam,oil,septic,No,No,No
1160,230000,0.47,14,16400,2304,40,3,1,2.5,9,electric,electric,septic,No,No,No
1161,299900,0.62,13,28500,2076,52,3,1,2.5,9,hot air,gas,septic,No,No,No
1162,183855,0.34,51,19000,1468,52,4,0,1.0,5,hot air,oil,septic,No,No,No
1163,174900,0.34,50,19000,1272,52,3,1,1.5,5,hot water/steam,gas,septic,No,No,No
1164,335000,3.28,11,39900,1900,43,3,1,2.5,9,hot air,oil,septic,No,No,Yes
1165,208000,0.47,53,23700,1548,52,3,0,1.5,8,hot water/steam,oil,septic,No,No,No
1166,380000,2.0,35,36600,2212,52,4,1,1.5,8,electric,electric,septic,No,No,No
1167,289900,0.3,0,35800,2376,52,4,1,2.5,10,hot air,gas,public/commercial,No,No,No
1168,188000,0.41,33,13500,1712,52,3,1,1.5,7,hot air,oil,septic,No,No,Yes
1169,600000,0.99,1,5000,2660,62,4,1,3.5,8,hot air,gas,public/commercial,No,No,Yes
1170,262000,0.29,5,25000,1487,36,3,0,3.0,5,hot water/steam,oil,septic,No,No,Yes
1171,220000,2.03,30,10200,1532,36,3,1,1.5,8,electric,electric,septic,No,No,No
1172,275000,0.61,21,16100,2486,62,4,1,2.5,11,hot air,gas,septic,No,No,Yes
1173,215000,0.46,25,13800,1918,62,3,0,2.0,8,hot air,gas,septic,No,No,No
1174,100000,0.51,47,14600,1270,21,3,0,1.0,7,hot water/steam,oil,public/commercial,No,No,No
1175,158500,0.17,19,15200,1406,40,2,0,1.5,7,electric,electric,public/commercial,No,No,No
1176,148900,0.15,18,15100,1385,40,2,0,1.5,6,electric,electric,public/commercial,No,No,No
1177,218000,0.45,16,25000,1300,40,3,0,1.5,4,hot air,gas,septic,No,No,No
1178,355840,0.87,0,108900,3259,40,4,1,2.5,10,hot air,gas,public/commercial,No,Yes,No
1179,168000,0.08,9,1000,1536,36,3,0,1.5,7,hot air,gas,septic,No,No,Yes
1180,171000,0.58,14,19000,1636,35,4,1,1.5,9,hot air,oil,none,No,No,No
1181,195000,0.41,15,18700,1944,35,3,1,1.5,7,hot air,gas,septic,No,No,No
1182,201880,0.46,19,18800,1676,35,3,1,2.0,7,hot air,gas,septic,No,No,No
1183,145000,0.47,12,10700,1040,36,3,0,1.0,5,hot air,gas,septic,No,No,Yes
1184,206000,0.01,13,1000,1800,36,3,1,2.5,7,hot air,gas,septic,No,No,Yes
1185,78000,0.14,85,7800,1394,21,3,1,1.5,6,hot air,oil,septic,No,No,No
1186,320900,0.47,5,20400,1885,21,2,1,2.0,7,hot water/steam,oil,septic,Yes,No,No
1187,159000,0.61,1,19500,1056,21,3,0,2.0,4,hot water/steam,oil,septic,No,No,No
1188,180000,0.16,38,54900,1593,62,3,0,1.5,4,hot air,gas,public/commercial,No,No,No
1189,129900,0.05,125,45000,1436,62,4,0,1.0,5,hot water/steam,oil,public/commercial,No,No,No
1190,150000,0.38,34,57800,1668,62,4,1,1.5,5,hot air,gas,public/commercial,No,No,No
1191,171134,0.25,35,50000,1302,62,3,0,2.0,4,hot air,gas,public/commercial,No,No,No
1192,151000,0.37,33,57200,1239,62,3,1,1.0,7,hot air,gas,public/commercial,No,No,Yes
1193,100000,0.31,85,64400,840,62,2,0,1.0,3,hot water/steam,oil,public/commercial,No,No,No
1194,655000,0.19,55,103000,780,62,2,0,1.5,6,hot air,gas,public/commercial,No,No,No
1195,243500,0.29,3,64400,1728,62,3,0,2.5,7,hot air,gas,public/commercial,No,No,Yes
1196,265000,0.18,140,56700,1666,62,3,0,1.0,8,hot air,gas,public/commercial,No,No,No
1197,400000,0.24,4,75400,2022,62,3,1,2.5,7,hot air,gas,public/commercial,No,No,Yes
1198,272800,0.08,46,183300,2225,62,4,1,2.0,9,hot air,gas,septic,No,No,No
1199,255000,0.17,115,53700,1023,62,2,0,1.0,6,hot air,gas,public/commercial,No,No,No
1200,220000,0.13,17,51400,1290,62,2,0,1.5,4,electric,electric,public/commercial,No,No,Yes
1201,775000,0.48,31,72600,3968,62,5,4,3.5,12,hot air,gas,public/commercial,No,No,Yes
1202,233000,0.14,129,93000,1699,62,4,0,1.0,9,hot water/steam,gas,public/commercial,No,No,No
1203,216977,0.48,27,57800,2137,62,4,0,1.0,9,hot water/steam,gas,public/commercial,No,No,No
1204,245000,0.03,5,27000,1428,62,2,1,2.5,4,hot air,gas,public/commercial,No,No,Yes
1205,159000,0.24,35,49100,936,62,3,0,1.0,8,hot air,gas,public/commercial,No,No,Yes
1206,725000,0.21,3,70600,2586,62,4,1,3.0,10,hot air,gas,public/commercial,No,No,Yes
1207,268300,0.16,6,36800,1373,62,3,1,2.0,5,hot air,gas,public/commercial,No,No,No
1208,159000,0.28,33,51800,1272,62,3,0,1.0,6,hot air,gas,public/commercial,No,No,No
1209,155000,0.3,33,53000,1368,62,3,1,2.0,8,hot air,gas,public/commercial,No,No,Yes
1210,345000,0.29,18,46400,2120,62,4,1,2.5,11,hot air,gas,public/commercial,No,No,Yes
1211,165200,0.3,34,53000,1279,62,2,0,1.0,5,hot air,gas,public/commercial,No,No,No
1212,185000,0.53,35,66500,1104,62,2,0,1.0,3,hot air,gas,public/commercial,No,No,Yes
1213,225500,0.28,41,64000,1092,62,3,1,1.0,4,hot water/steam,gas,public/commercial,No,No,No
1214,420000,0.11,121,87000,2247,62,4,0,2.0,10,hot water/steam,gas,public/commercial,No,No,No
1215,220000,0.18,53,101000,1146,62,4,0,1.5,7,hot water/steam,gas,public/commercial,No,No,No
1216,620000,0.53,23,225800,3250,62,3,2,2.5,10,hot air,gas,public/commercial,No,No,No
1217,260000,0.35,18,50000,1920,62,4,1,2.5,10,hot air,gas,public/commercial,No,No,Yes
1218,359900,0.5,0,65000,1932,62,3,1,2.0,7,hot air,gas,public/commercial,No,No,No
1219,375000,0.14,4,112100,1620,62,3,0,2.5,7,hot air,gas,public/commercial,No,No,Yes
1220,302900,0.22,50,72000,1640,62,3,0,1.0,4,hot water/steam,gas,public/commercial,No,No,No
1221,175000,0.17,39,55800,1040,62,5,0,1.5,6,hot air,gas,public/commercial,No,No,No
1222,260000,5.35,37,137800,1676,62,4,0,2.0,8,hot air,oil,septic,No,No,Yes
1223,270000,0.33,16,48800,1991,62,3,1,2.5,6,hot air,gas,public/commercial,No,No,Yes
1224,485000,0.24,17,60200,1908,62,4,1,3.5,9,hot air,gas,public/commercial,No,No,Yes
1225,200000,0.57,85,62500,966,62,3,0,1.0,4,hot air,oil,public/commercial,No,No,No
1226,367000,0.03,19,27000,1815,62,2,1,2.5,5,hot air,gas,public/commercial,No,No,Yes
1227,175000,0.3,32,53000,1664,62,3,0,1.0,7,hot air,gas,public/commercial,No,No,No
1228,203000,0.04,19,25600,1216,62,2,1,2.0,4,hot air,gas,public/commercial,No,No,Yes
1229,170000,0.16,33,54900,1564,62,3,0,2.0,7,hot air,gas,public/commercial,No,No,Yes
1230,375000,0.31,32,143200,2752,62,4,1,2.5,10,hot air,gas,public/commercial,No,No,Yes
1231,159900,0.25,35,50000,936,62,3,0,1.0,4,hot air,gas,public/commercial,No,No,No
1232,230000,0.14,95,50800,1617,62,4,0,1.5,9,hot air,gas,public/commercial,No,No,No
1233,375000,0.12,69,195000,1452,62,3,1,2.0,5,hot water/steam,gas,public/commercial,No,No,No
1234,421000,0.31,5,80600,1911,62,3,1,2.5,6,hot air,gas,public/commercial,No,No,Yes
1235,218000,0.28,31,80800,1580,62,3,0,1.5,4,hot air,gas,public/commercial,No,No,Yes
1236,167850,0.27,34,51200,1920,62,3,1,1.0,5,hot air,gas,public/commercial,No,No,Yes
1237,252500,0.21,80,115000,1155,62,4,0,1.5,7,hot water/steam,gas,public/commercial,No,No,No
1238,650000,0.34,3,82400,3770,62,4,1,2.5,12,hot air,gas,public/commercial,No,No,Yes
1239,380000,0.04,18,36000,1675,62,2,1,2.5,6,hot air,gas,public/commercial,No,No,Yes
1240,214500,0.21,33,107000,912,62,3,0,1.0,4,hot air,gas,public/commercial,No,No,No
1241,218500,0.17,115,55800,1510,62,3,0,1.0,8,hot water/steam,gas,public/commercial,No,No,No
1242,174000,0.16,35,54900,864,62,2,0,1.0,6,hot air,gas,public/commercial,No,No,Yes
1243,225000,0.46,35,62600,1600,62,4,0,2.0,6,hot air,gas,public/commercial,No,No,Yes
1244,309750,0.07,15,48200,1744,62,3,1,2.5,5,hot air,gas,public/commercial,No,No,Yes
1245,658300,0.69,3,101500,3208,62,4,1,2.5,11,hot air,gas,public/commercial,No,No,Yes
1246,203000,0.06,16,45800,1290,62,2,0,1.5,7,hot air,gas,public/commercial,No,No,Yes
1247,375000,0.03,19,27000,1900,62,2,1,2.5,7,hot air,gas,public/commercial,No,No,Yes
1248,62500,1.0,25,24700,2808,35,3,0,1.0,11,hot air,oil,septic,No,No,No
1249,205000,0.19,18,7300,1576,35,3,0,1.5,4,hot air,gas,public/commercial,No,No,No
1250,84500,0.2,135,7300,1118,35,3,0,1.0,5,hot water/steam,gas,public/commercial,No,No,No
1251,280500,1.09,8,23000,1752,35,3,2,2.0,6,hot air,gas,septic,No,No,Yes
1252,182000,0.02,32,22500,1753,35,3,0,1.5,5,electric,electric,septic,No,No,No
1253,571000,1.0,14,128500,2186,62,3,0,2.5,10,hot air,gas,none,No,No,Yes
1254,168000,0.25,35,50000,1800,62,2,0,1.0,5,hot air,gas,public/commercial,No,No,No
1255,354000,0.46,30,56600,2462,62,5,1,2.5,10,hot air,gas,public/commercial,No,No,Yes
1256,238000,0.2,50,70000,1286,62,5,0,2.0,10,hot water/steam,gas,public/commercial,No,No,No
1257,182000,0.16,35,97000,1337,62,3,0,1.0,8,hot air,gas,public/commercial,No,No,Yes
1258,218500,0.17,5,37600,1170,62,2,1,2.5,4,hot air,gas,public/commercial,No,No,No
1259,227500,0.55,53,73400,1185,62,3,0,1.0,4,hot air,gas,public/commercial,No,No,No
1260,375000,0.5,19,59000,2424,62,4,1,2.5,8,hot air,gas,public/commercial,No,No,Yes
1261,399900,0.09,125,83000,1828,62,3,0,1.5,7,hot water/steam,gas,public/commercial,No,No,No
1262,360000,0.34,41,80000,2176,62,4,1,2.5,8,electric,electric,septic,No,No,Yes
1263,412500,0.39,4,85400,2000,62,3,1,2.5,6,hot air,gas,public/commercial,No,No,Yes
1264,268500,0.18,10,38400,1340,62,3,1,2.5,8,hot air,gas,public/commercial,No,No,Yes
1265,300300,0.13,52,63000,1208,62,3,0,1.0,6,hot air,gas,public/commercial,No,No,No
1266,382500,0.19,2,57600,2244,62,4,1,2.5,10,hot air,gas,public/commercial,No,No,Yes
1267,189000,0.3,31,53000,1592,62,3,1,1.5,7,hot air,gas,public/commercial,No,No,No
1268,295000,0.39,17,52400,1831,62,3,1,2.5,7,hot air,gas,public/commercial,No,No,Yes
1269,220000,0.01,37,182600,1093,62,2,1,1.5,5,hot water/steam,gas,septic,No,No,No
1270,223000,0.12,110,89000,1460,62,2,0,1.0,5,hot water/steam,gas,public/commercial,No,No,No
1271,399000,0.25,152,115000,2128,62,3,1,1.5,10,hot water/steam,gas,public/commercial,No,No,No
1272,169480,0.24,30,49100,1368,62,3,0,1.0,5,hot air,gas,public/commercial,No,No,No
1273,347750,0.15,1,36000,2200,62,3,1,2.5,8,hot air,gas,public/commercial,No,No,Yes
1274,455000,0.25,23,61000,2310,62,2,1,3.0,8,hot air,gas,public/commercial,No,No,Yes
1275,249900,0.04,12,25600,1776,62,3,1,2.5,7,hot air,gas,public/commercial,No,No,Yes
1276,250000,0.05,8,32000,1852,62,3,0,2.5,9,electric,electric,public/commercial,No,No,Yes
1277,265000,0.32,42,144900,1092,62,2,0,2.0,4,hot air,gas,public/commercial,No,No,Yes
1278,670000,0.11,121,87000,2247,62,4,0,2.0,8,hot water/steam,gas,public/commercial,No,No,No
1279,195000,0.11,19,49800,1311,62,3,0,1.5,8,hot air,gas,public/commercial,No,No,Yes
1280,360000,0.13,4,110200,1392,62,3,0,2.5,4,hot air,gas,public/commercial,No,No,Yes
1281,175000,0.4,33,59000,1116,62,4,0,1.5,8,hot air,gas,public/commercial,No,No,Yes
1282,166500,0.1,115,49500,812,62,2,0,1.0,4,hot air,gas,public/commercial,No,No,No
1283,190100,0.48,27,31700,1872,52,4,1,2.5,8,hot air,gas,septic,No,No,No
1284,180500,0.75,8,20500,1248,40,3,0,2.0,5,hot air,electric,public/commercial,No,No,Yes
1285,440000,0.19,3,97300,1702,52,2,0,2.0,4,hot water/steam,gas,septic,Yes,No,No
1286,170000,0.51,57,13300,1346,52,2,1,1.0,4,hot water/steam,oil,septic,No,No,No
1287,220000,0.63,20,17700,1596,52,3,1,2.0,6,hot water/steam,gas,septic,No,No,No
1288,70500,0.09,57,1000,884,36,3,0,1.0,7,hot air,gas,public/commercial,No,No,No
1289,65000,0.13,137,700,814,36,2,0,1.0,3,hot air,gas,septic,No,No,No
1290,127500,0.19,71,3200,720,36,2,0,1.0,5,hot air,gas,public/commercial,No,No,No
1291,155000,0.57,28,2600,2051,36,3,0,1.0,5,electric,electric,septic,No,No,No
1292,255500,0.92,11,2600,1590,36,2,1,2.0,6,hot air,oil,septic,No,No,Yes
1293,136000,0.35,39,1600,1202,36,3,0,1.0,6,electric,electric,septic,No,No,No
1294,204000,0.86,16,4300,2016,36,3,0,1.5,5,hot water/steam,oil,septic,No,No,No
1295,200000,0.8,6,2000,1274,36,3,1,2.0,6,hot air,gas,septic,No,No,No
1296,163000,0.36,40,3600,960,36,3,0,1.0,5,hot air,oil,septic,No,No,No
1297,149350,0.44,47,4000,1056,36,3,0,1.0,6,hot air,gas,septic,No,No,Yes
1298,235000,0.25,12,5200,1820,36,3,0,3.5,8,hot air,oil,septic,No,No,Yes
1299,260000,0.65,27,16500,2486,62,4,1,2.5,7,hot air,gas,septic,No,No,No
1300,210000,0.46,27,13800,1890,62,3,0,2.5,9,hot air,gas,septic,No,No,Yes
1301,159900,0.7,84,4600,1274,36,4,1,1.0,6,hot water/steam,oil,septic,No,No,No
1302,209000,0.55,14,3000,1716,36,4,0,2.0,6,hot air,oil,septic,No,No,Yes
1303,135000,0.35,22,12000,1336,62,2,1,1.5,4,electric,electric,septic,No,No,Yes
1304,200000,0.96,45,8700,1392,62,3,0,1.0,5,hot air,gas,septic,No,No,No
1305,432600,0.54,1,20400,2346,62,4,0,2.5,10,hot air,gas,septic,No,No,Yes
1306,195000,0.47,19,14100,1475,62,3,0,1.5,7,hot air,gas,septic,No,No,No
1307,165000,0.52,16,5500,1248,27,3,0,2.0,6,electric,electric,septic,No,No,No
1308,198000,0.15,16,10000,1920,27,4,1,2.5,10,electric,electric,septic,No,Yes,Yes
1309,219000,0.65,2,4000,2040,27,4,0,2.5,8,hot air,oil,septic,No,No,No
1310,430000,1.34,15,75700,2649,21,3,1,3.0,7,electric,electric,septic,Yes,No,No
1311,120000,0.17,105,4100,1500,64,3,0,1.0,6,hot air,oil,septic,No,No,No
1312,373735,0.53,1,233000,3163,64,4,1,2.5,10,hot air,gas,public/commercial,No,Yes,Yes
1313,183853,0.14,18,19600,1343,64,2,1,1.5,4,hot air,gas,public/commercial,No,No,Yes
1314,213500,0.46,17,36600,1573,64,3,1,2.0,5,hot air,gas,public/commercial,No,No,Yes
1315,155000,0.09,18,20500,1270,64,3,1,1.5,4,electric,electric,public/commercial,No,No,Yes
1316,197000,0.41,14,26700,1316,64,3,0,1.5,8,hot air,gas,public/commercial,No,No,No
1317,392499,0.48,11,47400,3092,64,4,1,2.5,11,hot air,gas,public/commercial,No,No,Yes
1318,229900,0.44,7,24200,1328,64,3,1,2.5,8,hot air,gas,public/commercial,No,No,No
1319,289250,0.42,14,28500,2560,64,4,1,2.5,12,hot water/steam,oil,septic,No,No,No
1320,189900,0.12,17,16800,1343,64,2,1,2.5,6,hot air,gas,public/commercial,No,No,Yes
1321,397200,0.46,1,3200,3250,64,4,1,3.0,12,hot air,gas,public/commercial,No,Yes,Yes
1322,389405,0.35,1,233000,3086,64,3,1,2.5,8,hot air,gas,public/commercial,No,Yes,Yes
1323,135000,0.66,155,25200,1080,64,2,1,1.0,3,hot water/steam,oil,septic,No,No,No
1324,174000,0.13,16,18200,1120,64,2,1,1.5,6,hot air,gas,public/commercial,No,No,Yes
1325,525000,0.46,1,70100,2876,64,5,1,3.5,12,hot air,gas,public/commercial,No,No,Yes
1326,135000,0.01,19,9900,1281,64,2,0,2.5,3,electric,electric,public/commercial,No,No,Yes
1327,412000,0.62,9,57800,2900,64,4,1,2.5,10,hot air,gas,public/commercial,No,No,Yes
1328,186000,0.08,18,20400,1512,64,2,1,1.5,7,hot air,gas,public/commercial,No,No,Yes
1329,453935,0.58,1,233000,2879,64,4,1,2.5,9,hot air,gas,public/commercial,No,Yes,Yes
1330,355000,0.69,3,43700,2537,64,4,1,2.0,11,hot air,gas,public/commercial,No,No,Yes
1331,186000,0.35,37,23500,1056,64,3,0,1.0,4,hot water/steam,gas,public/commercial,No,No,No
1332,197000,0.14,16,19600,1296,64,2,1,1.5,6,hot air,gas,public/commercial,No,No,No
1333,180000,0.13,18,20900,1512,64,2,1,1.5,3,electric,electric,public/commercial,No,No,Yes
1334,178000,0.47,27,32000,1338,64,3,1,2.0,7,hot air,oil,public/commercial,No,No,No
1335,305000,0.33,10,35400,2368,64,4,1,2.5,7,hot air,gas,public/commercial,No,No,Yes
1336,262000,0.46,8,25100,1528,64,3,0,2.5,4,hot air,gas,public/commercial,No,No,Yes
1337,225000,0.89,27,30900,1857,64,4,1,2.5,8,hot air,gas,public/commercial,No,No,Yes
1338,403040,0.49,0,233000,3320,64,4,1,2.5,12,hot air,gas,public/commercial,No,Yes,Yes
1339,388500,0.46,14,36600,2227,64,4,1,2.5,10,hot air,gas,public/commercial,No,No,Yes
1340,417000,0.13,6,46500,2742,64,4,1,2.5,11,hot air,gas,public/commercial,No,No,Yes
1341,410000,0.5,9,37800,2988,64,5,1,2.5,11,hot air,gas,public/commercial,No,No,No
1342,170000,0.35,17,37000,1656,64,3,1,1.5,8,hot air,gas,public/commercial,No,No,Yes
1343,295000,0.01,9,28400,1760,64,3,1,2.5,5,hot air,gas,public/commercial,No,No,No
1344,216000,0.38,39,25000,1702,64,4,1,1.5,8,hot air,gas,public/commercial,No,No,No
1345,221649,0.37,38,24500,1682,64,3,1,1.5,4,hot water/steam,gas,public/commercial,No,No,No
1346,199900,0.21,17,28800,1180,64,2,1,1.5,4,hot air,gas,public/commercial,No,No,Yes
1347,463000,0.64,3,153800,2885,64,4,1,2.5,10,hot air,gas,public/commercial,No,No,Yes
1348,146500,0.02,20,14900,1281,64,2,0,2.5,3,electric,electric,public/commercial,No,No,Yes
1349,225000,0.24,18,29500,1596,64,3,1,2.0,4,hot air,gas,public/commercial,No,No,Yes
1350,160000,0.16,21,15100,1184,40,3,0,2.0,4,electric,electric,public/commercial,No,No,No
1351,275055,0.46,1,108900,2745,40,4,1,3.0,8,hot air,gas,public/commercial,No,Yes,Yes
1352,315513,0.46,1,108900,2680,40,4,1,2.5,11,hot air,gas,public/commercial,No,Yes,Yes
1353,323759,0.35,1,108900,2483,40,3,1,2.5,10,hot air,gas,public/commercial,No,Yes,No
1354,167500,0.92,19,25000,1188,40,3,0,1.0,4,hot air,oil,septic,No,No,No
1355,272699,0.3,1,108900,2366,40,4,1,3.0,7,hot air,gas,public/commercial,No,Yes,Yes
1356,177500,0.31,19,27000,1508,40,3,1,1.5,4,hot air,gas,public/commercial,No,No,No
1357,128000,1.0,50,20500,792,40,2,0,1.0,4,hot water/steam,oil,septic,No,No,No
1358,317105,0.44,1,108900,3285,40,4,1,2.5,10,hot air,gas,public/commercial,No,No,No
1359,144500,0.15,18,15100,1673,40,2,0,2.0,5,electric,gas,public/commercial,No,No,No
1360,260000,0.33,7,26000,2000,64,4,0,2.5,7,hot air,gas,public/commercial,No,No,No
1361,244000,0.33,18,27000,1561,40,3,1,1.5,4,electric,electric,public/commercial,No,No,No
1362,287989,0.4,1,108900,2828,40,4,1,3.0,9,hot air,gas,public/commercial,No,Yes,Yes
1363,159000,0.16,18,15100,1592,40,3,0,1.5,8,electric,electric,public/commercial,No,No,No
1364,167000,0.16,18,15100,1184,40,3,0,2.0,8,electric,electric,public/commercial,No,No,No
1365,348000,0.17,14,10200,1708,40,2,1,2.0,4,hot air,oil,public/commercial,No,No,Yes
1366,140000,0.17,26,15200,1276,40,2,1,2.0,6,hot air,electric,public/commercial,No,No,Yes
1367,145000,0.15,20,15100,1184,40,2,0,1.5,3,electric,electric,public/commercial,No,No,No
1368,150450,0.17,21,15800,908,40,2,0,1.0,5,electric,electric,public/commercial,No,No,No
1369,230000,0.95,15,32800,1612,64,3,1,2.0,6,hot water/steam,gas,septic,No,No,No
1370,147423,0.16,19,15700,912,40,2,1,1.5,3,electric,electric,public/commercial,No,No,No
1371,223000,0.33,17,27000,1508,40,3,1,1.5,6,electric,electric,public/commercial,No,No,No
1372,167500,0.16,18,15100,1492,40,3,0,2.5,6,electric,electric,public/commercial,No,No,No
1373,299000,0.1,25,6000,874,40,3,1,1.0,5,electric,electric,public/commercial,No,No,No
1374,235900,0.59,33,26400,1573,64,4,1,2.5,6,hot water/steam,gas,public/commercial,No,No,No
1375,147000,0.24,115,7200,1227,64,3,1,1.0,5,hot air,gas,public/commercial,No,No,No
1376,305000,0.53,13,31300,2494,64,3,1,2.5,7,hot air,gas,septic,No,No,No
1377,154000,0.17,21,15800,912,40,2,0,1.5,7,electric,electric,public/commercial,No,No,No
1378,149000,0.15,20,15700,988,40,2,0,1.0,7,electric,electric,public/commercial,No,No,No
1379,300279,0.54,1,108900,2762,40,4,1,3.0,9,hot air,gas,septic,No,Yes,No
1380,278000,0.64,33,26500,2625,64,4,1,2.5,10,hot water/steam,gas,public/commercial,No,No,No
1381,202000,0.47,28,24600,1222,64,2,0,1.0,6,electric,electric,public/commercial,No,No,No
1382,328463,0.49,1,108900,3144,40,4,1,2.5,10,hot air,gas,public/commercial,No,Yes,Yes
1383,185000,0.45,16,25000,1173,40,3,1,1.0,5,hot air,gas,septic,No,No,No
1384,128000,0.17,21,15800,908,40,2,0,1.0,3,electric,electric,public/commercial,No,No,No
1385,335000,0.92,16,32700,2274,64,4,1,2.5,10,hot water/steam,gas,septic,No,No,Yes
1386,148900,0.16,18,15700,908,40,2,0,1.0,4,electric,gas,public/commercial,No,No,No
1387,229900,0.43,16,25000,1540,40,3,0,1.5,6,hot air,gas,septic,No,No,No
1388,215000,0.49,28,24900,1196,64,4,1,2.0,7,hot air,gas,public/commercial,No,No,No
1389,253000,0.45,16,25000,1780,40,3,1,1.5,9,hot air,gas,septic,No,No,No
1390,304065,0.34,1,108900,2670,40,4,1,3.0,8,hot air,gas,public/commercial,No,Yes,No
1391,222000,0.34,26,27000,1581,40,3,1,1.5,5,hot air,gas,public/commercial,No,No,No
1392,165000,0.15,18,15100,1592,40,3,0,1.5,7,electric,electric,public/commercial,No,No,No
1393,275000,0.37,14,31200,2011,40,4,1,2.5,8,hot air,gas,septic,No,No,Yes
1394,325000,0.27,105,56500,1391,40,2,1,1.0,4,electric,electric,public/commercial,Yes,No,No
1395,406000,1.08,15,21100,2636,40,4,3,2.5,8,hot air,gas,septic,No,No,Yes
1396,230000,0.31,19,27000,1656,40,3,1,1.5,6,electric,electric,public/commercial,No,No,No
1397,125000,0.04,130,2400,1518,64,3,0,1.0,8,hot air,gas,public/commercial,No,No,No
1398,148000,0.41,84,18200,1182,64,3,1,1.5,8,hot air,oil,public/commercial,No,No,No
1399,279000,0.44,9,26000,1836,64,3,0,2.5,8,hot air,gas,public/commercial,No,No,Yes
1400,250000,0.62,14,31600,1529,64,2,1,2.0,6,hot air,gas,septic,No,No,Yes
1401,314940,0.37,0,108900,2715,40,4,1,3.0,10,hot air,gas,public/commercial,No,Yes,No
1402,165900,0.16,21,15100,1184,40,2,0,1.5,3,electric,electric,public/commercial,No,No,No
1403,150000,0.75,14,3700,1120,36,3,0,1.5,6,hot air,oil,septic,No,No,No
1404,133000,0.15,15,2500,1008,36,3,0,1.0,4,hot air,gas,public/commercial,No,No,No
1405,155000,0.37,18,2500,1008,36,3,0,1.0,7,electric,electric,septic,No,No,No
1406,220000,0.41,57,4800,2077,36,3,1,2.0,7,hot air,oil,septic,No,No,No
1407,229000,1.61,26,4500,1572,36,3,0,1.5,4,electric,electric,septic,No,No,No
1408,177000,0.63,34,5000,1874,36,4,0,1.5,9,hot water/steam,oil,septic,No,No,No
1409,120000,0.11,50,1300,768,36,2,0,1.0,6,hot air,gas,public/commercial,No,No,No
1410,195000,0.29,3,3800,1552,36,3,1,2.5,5,hot air,gas,septic,No,No,No
1411,315371,1.0,1,3400,2331,36,4,1,2.5,8,hot air,gas,septic,No,No,No
1412,137000,0.36,48,3600,960,36,2,0,1.0,3,hot air,gas,septic,No,No,No
1413,225700,0.36,19,13000,1720,64,3,0,1.5,9,electric,electric,public/commercial,No,No,No
1414,204900,0.34,20,13000,1437,64,3,0,1.5,8,electric,electric,public/commercial,No,No,No
1415,189500,0.34,19,13000,1510,64,3,0,2.0,8,hot air,oil,public/commercial,No,No,Yes
1416,374000,0.72,21,26000,3021,28,4,1,2.5,11,electric,electric,public/commercial,No,No,No
1417,319000,0.35,12,13000,1960,64,4,0,2.5,8,hot water/steam,gas,septic,No,No,No
1418,294100,0.39,11,13000,2112,64,3,1,2.5,10,hot water/steam,gas,septic,No,No,No
1419,440760,0.38,0,13000,2917,64,4,1,3.0,10,hot air,gas,septic,No,No,Yes
1420,128000,0.16,21,15700,912,40,2,1,1.5,4,electric,electric,public/commercial,No,No,No
1421,239505,0.37,1,108900,2244,40,3,1,2.5,10,hot air,gas,public/commercial,No,Yes,No
1422,141700,0.15,18,15100,1202,40,2,0,1.5,4,electric,electric,public/commercial,No,No,No
1423,215500,0.34,19,27000,2601,40,4,1,2.5,10,hot air,gas,public/commercial,No,No,Yes
1424,320210,0.81,1,108900,2492,40,3,1,2.5,9,hot air,gas,public/commercial,No,Yes,No
1425,273495,0.3,1,108900,2680,40,4,0,2.5,11,hot air,gas,public/commercial,No,Yes,No
1426,256350,0.35,1,108900,2271,40,3,1,2.5,6,hot air,gas,public/commercial,No,Yes,No
1427,255000,0.33,17,27000,2012,40,3,1,3.0,6,electric,electric,public/commercial,No,No,No
1428,124000,0.09,13,6700,920,40,3,0,1.0,8,electric,electric,public/commercial,No,No,No
1429,293000,1.94,5,110000,2111,40,3,1,2.0,9,hot air,gas,septic,No,No,Yes
1430,147000,0.15,20,15100,1184,40,3,1,2.0,4,hot water/steam,gas,public/commercial,No,No,No
1431,284595,0.32,1,108900,2627,40,4,1,3.0,10,hot air,gas,public/commercial,No,Yes,No
1432,342269,0.39,1,108900,2641,40,4,1,3.0,9,hot air,gas,public/commercial,No,Yes,No
1433,229000,0.51,25,25000,1736,40,3,1,1.5,8,hot water/steam,gas,public/commercial,No,No,No
1434,216900,0.31,19,27000,1656,40,3,1,1.5,7,electric,electric,public/commercial,No,No,No
