id_cliente;genero;jubilado;casado;hijos;meses_antiguedad;servicio_telefonico;multiples_lineas;servicio_internet;tipo_servicio_internet;antivirus_web;copia_seguridad;antivirus_dispositivo;soporte_tecnico;tv_streaming;peliculas_streaming;contrato;factura_papel;metodo_pago;monto_abono;monto_total;abandono
6496-JDSSB;Mujer;0;0;0;8;1;0;1;2;0;0;0;0;1;0;1;1;Transferencia bancaria automatica;80;6246;0
9408-SSNVZ;Mujer;0;0;0;4;1;0;1;2;0;0;0;0;0;0;1;1;Cheque electronico;7015;26835;1
4443-EMBNA;Mujer;0;1;0;71;1;1;0;0;2;2;2;2;2;2;3;0;Transferencia bancaria automatica;2475;18369;0
6469-MRVET;Hombre;0;1;1;1;1;0;0;0;2;2;2;2;2;2;2;1;Cheque electronico;202;202;0
0742-MOABM;Hombre;0;1;0;4;1;0;1;1;0;0;0;1;0;0;1;0;Cheque papel;5005;17935;1
5961-VUSRV;Mujer;0;0;0;12;1;0;0;0;2;2;2;2;2;2;2;1;Transferencia bancaria automatica;1935;21935;0
6778-JFCMK;Hombre;0;0;0;24;0;2;1;1;1;0;0;0;1;1;2;1;Cheque papel;506;128875;0
6341-JVQGF;Mujer;0;1;1;31;1;0;1;1;1;0;1;1;1;1;2;1;Cheque papel;8115;254575;0
2232-DMLXU;Mujer;0;1;0;1;1;0;1;1;0;0;0;0;1;0;1;0;Cheque papel;552;552;1
4811-JBUVU;Hombre;0;0;0;30;1;1;1;2;0;0;0;1;0;1;1;1;Debito automatico;899;272315;0
0945-TSONX;Mujer;0;1;1;47;1;1;1;1;1;1;0;1;1;1;3;1;Debito automatico;853;410725;0
2651-ZCBXV;Hombre;0;0;0;54;1;1;1;2;1;1;0;1;1;1;3;1;Debito automatico;108;576065;0
3316-UWXUY;Hombre;0;0;0;50;1;0;1;2;1;1;0;1;0;1;1;1;Debito automatico;935;47475;0
8937-RDTHP;Hombre;0;0;0;1;1;0;1;2;1;0;0;0;0;1;1;1;Cheque papel;846;846;1
7083-MIOPC;Mujer;0;0;0;72;1;0;0;0;2;2;2;2;2;2;3;0;Debito automatico;2025;15669;0
1984-GPTEH;Mujer;0;0;0;29;1;1;0;0;2;2;2;2;2;2;1;0;Cheque electronico;2515;702;0
1251-KRREG;Hombre;0;0;0;2;1;1;1;1;0;1;0;0;0;0;1;1;Cheque papel;544;1141;1
0621-JFHOL;Mujer;0;0;0;10;0;2;1;1;0;0;0;1;0;0;3;1;Cheque papel;296;29905;0
9903-LYSAB;Hombre;0;1;0;18;1;1;1;2;0;0;0;0;0;0;1;1;Cheque electronico;7315;130595;0
0094-OIFMO;Mujer;1;0;0;11;1;0;1;2;0;1;0;0;1;1;1;1;Cheque electronico;95;11203;1
9227-UAQFT;Hombre;0;0;0;16;1;0;0;0;2;2;2;2;2;2;3;0;Cheque papel;1975;28435;0
7301-ABVAD;Mujer;0;0;0;72;1;1;1;1;0;1;1;1;1;1;3;0;Transferencia bancaria automatica;866;63505;0
6614-FHDBO;Hombre;0;0;0;72;1;1;1;2;0;1;1;1;1;1;3;0;Transferencia bancaria automatica;1092;78783;0
7576-ASEJU;Mujer;0;1;1;41;1;0;1;1;1;0;0;1;1;1;2;1;Debito automatico;747;318765;0
9058-HRZSV;Mujer;1;1;0;65;1;0;1;2;1;1;1;0;0;1;1;0;Cheque electronico;944;612615;0
4522-AKYLR;Mujer;1;0;0;13;1;0;1;1;0;1;1;0;0;0;1;1;Cheque electronico;548;7313;0
0221-WMXNQ;Hombre;1;0;0;4;1;0;1;2;1;0;0;0;0;0;1;0;Cheque electronico;7535;2734;0
0303-UNCIP;Hombre;0;0;0;41;1;1;1;1;0;0;1;0;0;1;2;0;Cheque papel;65;25318;0
9947-OTFQU;Hombre;1;0;0;15;1;0;1;2;0;1;0;0;0;0;1;1;Cheque electronico;744;10743;1
0322-YINQP;Hombre;0;0;0;1;1;0;1;1;1;0;0;0;0;0;1;1;Cheque papel;4855;4855;1
0959-WHOKV;Hombre;0;0;0;42;1;1;1;2;1;1;1;0;0;1;2;1;Cheque electronico;99;429845;0
4075-JFPGR;Mujer;0;1;0;51;1;0;1;2;1;1;1;0;1;0;2;1;Cheque electronico;935;461955;0
4629-NRXKX;Mujer;0;1;1;2;1;0;1;2;0;0;0;0;0;0;1;0;Cheque electronico;704;14715;1
9514-JDSKI;Hombre;1;1;0;1;0;2;1;1;0;1;0;0;1;0;1;0;Cheque electronico;402;402;1
3282-ZISZV;Hombre;0;0;1;32;1;1;1;1;0;1;1;1;1;1;2;0;Debito automatico;837;26333;0
3675-YDUPJ;Hombre;0;0;0;10;1;0;0;0;2;2;2;2;2;2;1;1;Cheque papel;1985;19305;0
4111-BNXIF;Mujer;0;1;1;67;0;2;1;1;0;1;1;1;1;1;3;1;Cheque electronico;5955;41039;0
7017-VFHAY;Mujer;0;1;1;61;1;1;1;2;1;1;1;1;1;1;3;0;Debito automatico;1151;700815;0
6655-LHBYW;Hombre;0;0;0;50;1;1;1;2;1;1;1;1;1;1;2;0;Debito automatico;11435;57911;0
4959-JOSRX;Mujer;0;1;0;2;1;0;1;1;0;0;0;0;0;0;1;1;Debito automatico;446;8055;1
5046-NUHWD;Mujer;1;1;0;29;0;2;1;1;1;0;1;0;0;1;1;1;Cheque electronico;45;122865;0
7273-TEFQD;Hombre;1;0;0;3;0;2;1;1;0;0;1;0;0;1;1;1;Cheque electronico;4115;1322;1
3606-TWKGI;Hombre;1;0;0;13;1;1;1;2;0;1;1;0;1;1;1;1;Cheque electronico;1069;13643;1
7529-ZDFXI;Hombre;1;1;0;57;1;1;1;2;0;1;0;0;0;1;1;1;Cheque electronico;8985;492535;0
7605-BDWDC;Mujer;0;0;0;31;0;2;1;1;1;1;0;1;0;1;3;1;Transferencia bancaria automatica;4985;15201;0
1950-KSVVJ;Mujer;0;1;0;45;1;1;1;2;1;1;1;1;1;1;2;0;Cheque papel;1133;503225;0
0123-CRBRT;Mujer;0;1;1;61;1;1;1;1;1;1;1;1;1;1;3;0;Cheque papel;881;552675;0
6292-TOSSS;Hombre;0;0;0;50;1;1;0;0;2;2;2;2;2;2;3;0;Transferencia bancaria automatica;249;119525;0
3197-ARFOY;Mujer;1;0;0;19;1;0;1;2;1;1;0;1;1;1;1;1;Cheque papel;105;200725;0
6323-AYBRX;Hombre;0;0;0;59;1;0;0;0;2;2;2;2;2;2;3;0;Cheque papel;1935;10996;1
7014-ZZXAW;Mujer;0;1;0;71;1;1;0;0;2;2;2;2;2;2;3;1;Debito automatico;2425;173295;0
4385-GZQXV;Mujer;1;0;0;16;1;0;1;2;0;0;0;1;1;1;1;1;Cheque electronico;9445;15112;1
7633-MVPUY;Hombre;0;1;0;57;1;0;1;1;1;1;0;1;0;0;3;1;Cheque electronico;5975;345015;0
6366-ZGQGL;Hombre;0;0;0;1;0;2;1;1;0;0;0;0;0;0;1;0;Transferencia bancaria automatica;248;248;1
4716-HHKQH;Hombre;1;1;0;20;1;1;1;2;0;1;0;1;1;1;1;0;Cheque electronico;10705;217205;0
5940-AHUHD;Hombre;0;0;0;1;1;0;1;2;0;0;0;0;0;0;1;0;Cheque papel;706;706;1
6432-TWQLB;Hombre;0;1;0;5;1;1;1;2;0;1;0;1;0;0;1;1;Cheque electronico;854;4011;1
4484-GLZOU;Mujer;0;1;0;52;1;1;1;2;0;1;1;0;1;1;1;1;Cheque electronico;10505;562485;1
3179-GBRWV;Hombre;1;1;0;21;1;0;1;1;1;1;0;0;0;1;1;1;Transferencia bancaria automatica;6495;13398;0
8645-KWHJO;Hombre;0;0;0;14;0;2;1;1;0;0;1;1;1;1;1;1;Cheque electronico;55;77195;0
4130-MZLCC;Mujer;0;0;0;5;1;0;1;1;0;1;0;0;0;0;1;0;Transferencia bancaria automatica;5055;24475;0
0314-TKOSI;Mujer;0;0;0;6;1;0;1;1;1;1;0;0;0;0;1;0;Cheque papel;5515;3229;0
8229-MYEJZ;Mujer;0;0;0;10;1;0;1;1;0;1;0;0;0;0;1;0;Cheque electronico;512;49825;0
2080-SRCDE;Mujer;0;0;1;1;1;1;0;0;2;2;2;2;2;2;1;0;Cheque papel;254;254;0
9577-WJVCQ;Mujer;0;0;0;68;1;1;1;1;1;0;0;0;0;0;1;0;Cheque papel;5445;368775;0
9512-UIBFX;Hombre;0;1;1;18;1;0;1;2;0;0;1;0;1;1;1;0;Cheque papel;9515;177995;1
6202-DYYFX;Mujer;0;0;0;22;1;1;1;2;0;0;0;0;0;0;2;1;Debito automatico;76;17836;0
3808-HFKDE;Mujer;0;0;0;20;1;0;1;1;0;0;0;0;0;0;1;1;Cheque electronico;4435;92715;0
5583-SXDAG;Hombre;0;1;0;1;1;0;1;2;0;0;0;0;0;0;1;0;Cheque electronico;70;70;1
3488-PGMQJ;Hombre;1;0;0;8;1;0;1;2;0;1;0;0;0;0;1;1;Cheque electronico;745;60655;1
3580-REOAC;Hombre;0;0;0;10;1;0;1;1;0;0;0;0;0;0;1;1;Debito automatico;4485;4354;1
7534-BFESC;Hombre;1;0;0;24;1;1;1;2;0;0;0;0;0;0;1;1;Cheque electronico;761;17127;1
3727-OWVYD;Hombre;0;0;0;35;1;0;1;1;1;1;1;0;0;0;2;0;Cheque papel;612;20212;0
2294-SALNE;Hombre;0;1;1;23;1;0;1;2;0;1;1;1;0;0;2;0;Cheque papel;868;19408;0
4847-TAJYI;Mujer;1;0;0;6;1;0;1;2;0;0;0;0;1;1;1;1;Cheque electronico;8935;5678;0
1563-IWQEX;Mujer;0;0;0;12;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;197;22035;0
8203-XJZRC;Hombre;0;0;0;1;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;2025;2025;0
6556-DBKZF;Mujer;0;1;1;71;1;0;1;2;0;0;1;0;0;0;3;0;Cheque electronico;7605;543645;0
6851-WEFYX;Hombre;1;1;0;35;1;1;1;2;0;0;1;0;1;1;1;1;Cheque electronico;1008;34375;0
2985-JUUBZ;Hombre;0;1;1;40;1;1;1;1;0;0;1;0;1;1;1;1;Cheque electronico;7455;301575;0
6390-DSAZX;Mujer;0;0;1;1;1;0;1;2;1;0;0;0;0;0;1;1;Cheque papel;736;736;1
0895-LMRSF;Hombre;0;0;0;23;1;0;1;1;0;0;0;0;1;1;2;1;Transferencia bancaria automatica;649;15098;0
8098-LLAZX;Mujer;1;0;0;4;1;1;1;2;0;0;0;0;1;1;1;1;Cheque electronico;9545;3961;1
8266-VBFQL;Hombre;0;0;0;4;1;0;1;2;0;0;1;1;0;1;1;1;Cheque electronico;904;35665;0
8181-YHCMF;Mujer;0;1;1;68;0;2;1;1;0;1;1;1;1;1;3;0;Debito automatico;603;4109;0
2240-HSJQD;Hombre;0;0;1;38;1;1;1;2;0;1;0;0;0;0;1;1;Cheque papel;8185;31417;0
1248-DYXUB;Hombre;0;1;1;52;1;1;0;0;2;2;2;2;2;2;3;0;Cheque papel;248;12291;0
0265-EDXBD;Hombre;1;1;0;32;1;1;1;2;0;0;0;0;0;0;1;1;Cheque electronico;749;230335;1
4115-BNPJY;Hombre;0;1;1;29;1;0;1;1;0;0;1;1;1;1;3;0;Cheque papel;7555;20544;0
3167-SNQPL;Hombre;1;1;1;38;1;1;1;2;0;1;0;0;1;1;1;0;Cheque electronico;10115;374185;0
4091-TVOCN;Hombre;0;0;1;48;1;1;1;1;1;0;1;0;1;1;2;1;Debito automatico;7875;368245;0
1098-TDVUQ;Mujer;0;0;0;1;1;0;0;0;2;2;2;2;2;2;1;1;Transferencia bancaria automatica;1925;1925;0
7277-OZCGZ;Mujer;0;0;0;22;1;0;1;2;1;0;0;1;0;1;1;1;Cheque electronico;8905;188625;0
1557-EMYVT;Mujer;0;0;0;43;1;1;1;2;1;1;1;1;1;1;3;0;Debito automatico;11505;48951;0
2799-ARNLO;Mujer;1;1;0;5;1;0;1;2;0;0;0;0;0;0;1;1;Cheque electronico;6935;3416;0
7563-BIUPC;Hombre;0;0;0;5;1;0;1;2;0;0;0;0;1;0;1;1;Cheque electronico;806;41555;1
5027-YOCXN;Hombre;0;1;1;51;1;1;1;2;1;1;0;1;1;1;2;0;Debito automatico;11005;56864;0
3973-SKMLN;Hombre;0;0;0;71;1;0;0;0;2;2;2;2;2;2;3;1;Debito automatico;199;13551;0
2321-OMBXY;Mujer;0;1;1;38;1;0;1;1;1;1;0;1;1;1;2;0;Debito automatico;803;305865;1
2840-XANRC;Hombre;1;1;0;24;1;0;1;2;0;0;1;0;1;1;1;1;Cheque electronico;9315;223105;1
6745-JEFZB;Hombre;0;1;0;35;1;1;1;2;0;0;0;1;1;0;1;1;Debito automatico;915;323635;0
5020-ZSTTY;Mujer;1;0;0;54;1;1;1;1;1;1;0;1;1;1;2;0;Transferencia bancaria automatica;8245;43501;1
9880-TDQAC;Mujer;0;1;1;72;0;2;1;1;0;1;1;1;1;1;3;1;Cheque electronico;60;4264;0
8705-WZCYL;Hombre;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;1;Cheque electronico;448;448;0
7102-JJVTX;Mujer;0;1;1;9;1;0;1;1;1;0;0;0;0;0;2;0;Cheque papel;486;4223;0
8626-PTQGE;Hombre;0;0;0;69;0;2;1;1;1;1;0;1;1;1;3;1;Transferencia bancaria automatica;6005;41767;0
4983-CLMLV;Mujer;0;1;0;52;1;1;1;2;0;1;0;1;1;1;1;1;Debito automatico;1027;51381;0
5701-YVSVF;Mujer;1;1;0;11;1;0;1;2;0;0;0;1;1;0;1;1;Cheque electronico;829;88005;0
5804-LEPIM;Mujer;1;0;0;2;1;0;1;2;0;0;0;0;0;0;1;1;Cheque electronico;7035;13905;1
5697-GOMBF;Mujer;1;1;1;28;0;2;1;1;0;0;0;0;1;0;1;1;Cheque electronico;359;97365;0
2739-CACDQ;Mujer;1;0;0;17;1;1;1;2;0;0;1;0;0;0;1;1;Debito automatico;8265;147005;0
9385-EHGDO;Mujer;0;1;1;35;1;0;0;0;2;2;2;2;2;2;3;1;Cheque papel;1985;73935;0
9498-FIMXL;Mujer;0;0;0;8;1;0;0;0;2;2;2;2;2;2;2;1;Cheque papel;192;16195;0
2379-GYFLQ;Hombre;0;0;0;46;1;1;1;2;0;1;1;0;1;0;2;1;Debito automatico;949;442295;0
0122-OAHPZ;Mujer;0;0;0;7;1;1;1;2;0;0;0;0;0;0;1;1;Cheque electronico;7385;51125;1
2868-SNELZ;Mujer;0;0;0;2;1;1;1;2;0;0;1;0;0;0;1;0;Cheque papel;806;1558;1
4322-RCYMT;Hombre;0;1;1;68;1;1;1;1;0;1;1;1;0;1;2;1;Transferencia bancaria automatica;758;529395;1
6680-NENYN;Mujer;0;0;0;43;1;1;1;2;0;1;1;0;1;1;3;1;Cheque electronico;1046;475985;1
2088-IEBAU;Mujer;0;0;0;68;1;1;1;1;1;1;1;1;1;1;3;1;Cheque electronico;8815;614845;0
7982-VCELR;Mujer;0;0;0;36;1;0;1;2;0;1;0;0;1;1;1;1;Debito automatico;948;356565;0
1343-EHPYB;Hombre;0;1;0;63;1;1;1;2;0;1;1;0;1;1;1;1;Cheque electronico;1034;6603;1
6035-BXTTY;Mujer;1;0;0;32;1;0;1;1;0;1;0;1;0;0;1;0;Transferencia bancaria automatica;5465;18301;0
6885-PKOAM;Mujer;0;1;0;71;1;1;1;1;1;1;1;1;1;1;3;0;Debito automatico;8575;62238;0
7520-HQWJU;Mujer;0;1;1;66;1;1;1;1;1;1;1;0;0;0;1;1;Transferencia bancaria automatica;6745;450865;0
9639-BUJXT;Hombre;0;0;0;63;1;0;0;0;2;2;2;2;2;2;2;0;Cheque papel;205;132815;0
5924-SNGKP;Mujer;0;0;1;41;1;0;0;0;2;2;2;2;2;2;2;1;Debito automatico;2025;865;0
0021-IKXGC;Mujer;1;0;0;1;1;1;1;2;0;0;0;0;0;0;1;1;Cheque electronico;721;721;0
2034-GDRCN;Mujer;0;0;0;2;1;0;1;2;0;0;0;0;1;1;1;1;Cheque electronico;904;1682;1
8966-SNIZF;Mujer;0;1;0;70;1;0;0;0;2;2;2;2;2;2;3;0;Transferencia bancaria automatica;1945;13035;0
6243-OZGFH;Mujer;0;0;0;23;0;2;1;1;0;0;0;0;1;1;1;1;Cheque electronico;4495;99685;0
4654-DLAMQ;Mujer;1;1;0;64;1;0;1;2;1;1;1;0;0;1;2;0;Transferencia bancaria automatica;97;64309;0
0513-RBGPE;Hombre;0;1;1;37;1;1;1;1;1;0;1;1;0;0;3;1;Debito automatico;628;227875;0
5160-UXJED;Hombre;0;0;1;17;1;0;1;1;0;0;0;0;0;0;2;0;Cheque papel;446;6814;0
4115-NZRKS;Mujer;1;0;0;7;1;0;1;2;0;0;0;0;1;1;1;1;Cheque electronico;8915;57435;0
0219-YTZUE;Hombre;0;1;1;4;1;1;1;2;0;1;1;0;0;0;1;1;Transferencia bancaria automatica;848;3719;1
0623-IIHUG;Mujer;1;0;0;21;0;2;1;1;1;0;0;0;1;0;1;1;Cheque electronico;419;8401;1
4572-DVCGN;Mujer;0;0;0;10;1;0;1;2;0;0;0;0;0;1;1;1;Transferencia bancaria automatica;8025;846;1
3351-NGXYI;Mujer;1;0;0;16;1;1;1;1;1;0;0;0;0;0;1;1;Cheque electronico;541;889;0
8984-EYLLL;Hombre;0;1;0;64;1;1;1;2;0;1;0;1;1;1;3;1;Cheque electronico;10525;68234;0
9057-MSWCO;Hombre;1;1;0;27;0;2;1;1;1;0;0;0;0;0;1;0;Debito automatico;3075;8051;1
9833-TGFHX;Hombre;0;1;1;42;1;1;1;2;1;0;0;0;1;1;2;0;Cheque electronico;971;401675;0
9294-TDIPC;Hombre;0;0;1;5;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;202;8375;0
5229-DTFYB;Mujer;0;0;0;41;1;0;1;2;0;1;0;1;1;1;3;1;Transferencia bancaria automatica;988;395915;0
0104-PPXDV;Hombre;0;1;0;58;1;0;1;1;0;0;1;0;0;0;2;0;Debito automatico;503;287855;0
5176-LMJXE;Mujer;0;0;0;47;1;0;0;0;2;2;2;2;2;2;3;1;Cheque papel;2055;9457;0
3583-KRKMD;Hombre;0;0;0;18;1;0;1;2;0;0;0;1;0;0;1;1;Transferencia bancaria automatica;759;137305;0
1010-DIAUQ;Hombre;0;0;0;5;1;0;1;2;0;0;1;0;1;1;1;0;Transferencia bancaria automatica;965;49255;1
9069-LGEUL;Hombre;0;1;0;23;1;0;1;1;1;0;0;0;0;1;1;1;Transferencia bancaria automatica;5995;1406;0
7302-ZHMHP;Mujer;0;0;0;1;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;1915;1915;0
9571-EDEBV;Hombre;0;1;0;71;1;1;1;2;0;0;1;0;1;1;2;1;Debito automatico;9865;696285;0
3520-FJGCV;Hombre;0;1;1;72;1;1;1;2;1;1;1;1;1;1;3;1;Debito automatico;1126;812665;0
6563-VRERX;Hombre;0;1;1;33;1;0;0;0;2;2;2;2;2;2;2;0;Cheque papel;206;69025;0
0259-GBZSH;Hombre;0;0;0;2;1;1;1;2;0;0;0;0;1;0;1;1;Cheque electronico;8565;1815;1
6122-EFVKN;Hombre;0;0;1;24;0;2;1;1;1;0;0;1;0;0;3;0;Cheque papel;3575;8308;0
2805-EDJPQ;Mujer;0;1;1;56;1;1;1;2;0;1;1;1;0;1;2;1;Debito automatico;9975;56084;0
6862-CQUMB;Hombre;0;0;0;37;1;0;1;2;0;1;0;0;1;1;1;1;Debito automatico;961;36468;0
7156-MXBJE;Mujer;0;0;0;43;1;1;1;1;0;1;1;1;1;1;2;0;Debito automatico;851;366225;0
6158-HDPXZ;Hombre;0;0;0;1;0;2;1;1;0;0;0;0;0;0;1;0;Cheque papel;2535;2535;0
9601-BRXPO;Mujer;0;1;0;25;1;1;1;2;0;0;1;1;1;1;1;1;Transferencia bancaria automatica;10495;25665;1
2863-IMQDR;Mujer;0;0;0;61;1;1;1;1;1;1;1;1;1;1;3;0;Cheque electronico;8965;53087;0
5686-CMAWK;Hombre;0;0;0;17;1;1;1;2;0;0;1;1;0;0;2;0;Cheque electronico;8675;141025;0
5651-CRHKQ;Mujer;0;1;0;41;1;0;1;2;0;1;1;1;0;0;2;1;Transferencia bancaria automatica;862;333905;0
6905-NIQIN;Hombre;0;0;0;1;1;0;1;1;0;1;0;0;0;0;1;0;Cheque papel;5065;5065;1
8204-YJCLA;Hombre;1;1;1;72;0;2;1;1;1;1;1;1;1;1;3;1;Transferencia bancaria automatica;648;473235;0
5167-ZFFMM;Hombre;0;0;0;1;1;1;1;2;0;1;0;0;0;1;1;1;Debito automatico;9085;9085;1
6583-SZVGP;Hombre;0;0;0;48;1;1;1;2;0;1;1;0;1;1;3;1;Transferencia bancaria automatica;1081;506745;0
4895-TMWIR;Hombre;1;1;0;11;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;1995;21475;1
0533-BNWKF;Mujer;1;1;0;55;1;1;1;2;0;1;1;0;0;0;1;1;Cheque electronico;8545;48747;1
1708-PBBOA;Mujer;0;0;0;42;0;2;1;1;1;1;1;1;0;1;2;1;Cheque electronico;5475;234845;0
8782-LKFPK;Hombre;0;0;0;44;1;1;1;2;0;0;1;0;0;1;1;1;Cheque papel;904;4063;0
5522-JBWMO;Hombre;0;0;1;1;1;0;1;1;0;0;0;0;0;0;1;0;Cheque electronico;44;44;0
3597-MVHJT;Mujer;0;0;0;27;1;1;1;2;0;0;0;0;1;1;1;1;Transferencia bancaria automatica;956;259525;0
9774-NRNAU;Hombre;1;1;0;27;1;1;1;1;0;1;1;1;1;1;1;1;Transferencia bancaria automatica;848;230955;0
0224-RLWWD;Mujer;1;0;0;2;1;0;1;1;0;0;0;0;0;0;1;1;Cheque electronico;443;893;0
9967-ATRFS;Mujer;0;0;0;19;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;199;36755;0
3951-NJCVI;Mujer;1;1;0;42;1;1;1;2;0;0;0;0;1;1;1;1;Cheque electronico;9505;39445;0
2977-CEBSX;Mujer;0;0;0;66;1;1;1;1;1;1;1;1;1;1;3;1;Debito automatico;9005;596595;0
0177-PXBAT;Hombre;1;1;0;33;1;1;1;2;1;0;1;1;1;1;1;1;Transferencia bancaria automatica;1099;36947;0
6599-CEBNN;Mujer;0;0;0;34;1;0;1;2;0;1;0;0;0;0;1;1;Debito automatico;7395;252445;1
2519-ERQOJ;Hombre;1;0;0;33;0;2;1;1;0;0;1;1;1;1;1;1;Cheque electronico;546;18037;0
5876-QMYLD;Mujer;0;1;1;23;1;0;0;0;2;2;2;2;2;2;2;0;Cheque papel;2005;4151;0
2277-AXSDC;Mujer;0;0;0;32;1;0;0;0;2;2;2;2;2;2;2;0;Transferencia bancaria automatica;1975;62415;0
9442-JTWDL;Mujer;0;0;0;11;1;0;0;0;2;2;2;2;2;2;2;0;Debito automatico;2005;2377;0
0979-PHULV;Hombre;0;1;1;69;1;1;1;2;0;0;1;0;1;1;1;1;Debito automatico;9945;70076;1
3067-SVMTC;Mujer;0;1;0;68;1;0;1;1;1;0;0;1;0;0;2;0;Transferencia bancaria automatica;559;38488;0
5495-GPSRW;Hombre;0;0;0;20;1;0;0;0;2;2;2;2;2;2;3;1;Cheque papel;197;4194;0
7606-BPHHN;Hombre;0;0;0;72;1;0;0;0;2;2;2;2;2;2;3;1;Debito automatico;198;146875;0
4742-DRORA;Hombre;0;1;1;60;1;1;1;2;1;0;1;0;1;0;2;1;Transferencia bancaria automatica;954;5812;0
0111-KLBQG;Hombre;1;1;1;32;1;0;1;2;0;1;0;0;1;1;1;1;Cheque papel;9395;286145;0
4800-VHZKI;Mujer;0;0;0;1;1;0;0;0;2;2;2;2;2;2;1;1;Cheque papel;199;199;1
7989-CHGTL;Hombre;0;0;0;1;1;0;0;0;2;2;2;2;2;2;1;1;Cheque papel;196;196;1
0334-GDDSO;Hombre;1;0;0;3;1;1;1;2;0;1;0;0;0;0;1;1;Cheque electronico;8135;2337;1
4163-NCJAK;Mujer;0;1;0;46;1;1;0;0;2;2;2;2;2;2;2;1;Transferencia bancaria automatica;2445;106615;0
5233-AOZUF;Mujer;0;1;0;29;1;1;1;2;0;0;0;0;0;0;1;1;Cheque electronico;7495;214905;0
5973-EJGDP;Hombre;0;0;0;51;1;1;1;2;0;1;1;1;0;0;1;1;Cheque electronico;8735;4473;0
1996-DBMUS;Mujer;1;1;0;48;1;0;1;2;0;0;0;0;0;0;1;1;Transferencia bancaria automatica;7065;354505;0
7916-VCCPB;Mujer;0;1;1;16;1;0;1;2;0;1;0;0;0;0;1;0;Transferencia bancaria automatica;7325;119575;0
4686-GEFRM;Hombre;0;1;0;70;1;1;1;2;0;1;1;1;0;1;3;1;Transferencia bancaria automatica;987;68589;0
5249-QYHEX;Mujer;0;1;1;40;1;1;0;0;2;2;2;2;2;2;3;1;Cheque papel;248;10247;0
0578-SKVMF;Mujer;0;1;1;22;1;0;1;2;0;1;0;0;0;1;1;0;Cheque electronico;833;18459;1
5564-NEMQO;Mujer;1;0;0;1;1;0;1;2;0;0;1;0;0;0;1;1;Transferencia bancaria automatica;753;753;1
2233-FAGXV;Mujer;0;1;1;5;1;1;0;0;2;2;2;2;2;2;1;1;Cheque papel;243;13225;0
5605-IYGFG;Mujer;0;0;0;7;1;0;1;2;0;0;0;0;0;0;1;1;Transferencia bancaria automatica;6985;51545;0
7663-ZTEGJ;Hombre;0;0;1;29;1;1;1;2;0;1;1;1;0;1;2;0;Debito automatico;10055;283045;0
3935-TBRZZ;Hombre;0;1;1;44;1;1;0;0;2;2;2;2;2;2;2;0;Cheque papel;257;11105;0
8111-BKVDS;Mujer;0;0;0;10;0;2;1;1;1;1;1;0;0;0;1;0;Transferencia bancaria automatica;407;4493;0
2055-SIFSS;Mujer;1;1;0;55;1;1;1;1;0;0;0;0;0;0;1;0;Transferencia bancaria automatica;5165;283855;0
2806-MLNTI;Hombre;1;1;0;52;1;1;1;2;0;1;1;0;1;1;2;1;Transferencia bancaria automatica;1051;53764;0
8734-DKSTZ;Mujer;0;1;1;10;1;1;1;2;0;0;0;0;0;1;1;0;Cheque electronico;8595;8586;0
4360-PNRQB;Hombre;0;0;0;18;1;1;1;2;0;0;0;0;0;0;1;1;Transferencia bancaria automatica;756;139505;0
6152-ONASV;Mujer;0;1;0;68;1;1;1;1;1;0;0;1;0;0;2;0;Transferencia bancaria automatica;5825;39757;0
9063-ZGTUY;Mujer;0;1;1;61;1;0;0;0;2;2;2;2;2;2;1;1;Cheque papel;194;118255;1
7781-HVGMK;Mujer;0;1;1;72;0;2;1;1;1;1;1;1;1;1;3;1;Debito automatico;652;478445;0
2181-UAESM;Hombre;0;0;0;2;1;0;1;1;1;0;1;0;0;0;1;0;Cheque electronico;5345;1195;0
2957-LOLHO;Hombre;0;0;0;12;1;0;1;1;0;0;0;0;0;0;1;1;Transferencia bancaria automatica;454;5189;1
6048-NJXHX;Hombre;0;1;0;41;1;0;0;0;2;2;2;2;2;2;3;1;Cheque electronico;1975;89945;0
2320-SLKMB;Mujer;0;0;0;26;0;2;1;1;0;0;1;1;1;0;1;1;Debito automatico;4445;11838;0
4980-URKXC;Hombre;0;1;0;36;1;0;0;0;2;2;2;2;2;2;2;0;Transferencia bancaria automatica;2085;72005;0
4376-KFVRS;Hombre;0;1;1;72;1;1;1;2;1;1;1;1;1;1;3;1;Debito automatico;11405;84682;0
5886-VLQVU;Hombre;0;1;0;35;1;1;1;2;0;0;0;1;0;1;1;1;Transferencia bancaria automatica;8985;31612;0
3577-AMVUX;Hombre;0;0;0;1;1;0;1;1;0;0;1;1;0;0;1;0;Cheque papel;5505;5505;0
0771-WLCLA;Mujer;0;1;1;16;1;1;1;2;1;0;1;1;1;1;1;1;Cheque electronico;11295;188255;0
