customerID;gender;SeniorCitizen;Partner;Dependents;Months with the company;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
2656-FMOKZ;Female;1;No;No;15;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;7445;11457;Yes
2070-FNEXE;Female;1;No;No;7;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);7645;5036;Yes
5947-SGKCL;Female;0;Yes;Yes;15;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);10535;155925;No
3712-PKXZA;Male;0;Yes;No;61;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);2055;1252;No
6317-YPKDH;Female;0;No;No;1;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic);2995;2995;Yes
6582-OIVSP;Female;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;453;453;No
9367-WXLCH;Male;0;No;No;8;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Bank transfer (automatic);845;66265;Yes
5524-KHNJP;Male;0;Yes;Yes;33;Yes;No;DSL;Yes;No;Yes;No;Yes;Yes;One year;No;Credit card (automatic);7475;24533;No
1918-ZBFQJ;Female;0;No;No;13;Yes;No;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check;7925;111165;Yes
1024-GUALD;Female;0;Yes;No;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;248;248;Yes
4827-USJHP;Male;0;No;No;20;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;518;102385;No
8167-GJLRN;Male;0;No;No;3;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;No;Electronic check;304;8215;No
0956-SYCWG;Female;0;No;No;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;1965;2448;No
8017-UVSZU;Female;0;Yes;No;40;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;No;Credit card (automatic);566;23791;No
7100-FQPRV;Male;0;Yes;Yes;43;Yes;Yes;DSL;Yes;No;No;Yes;No;Yes;One year;Yes;Credit card (automatic);719;317335;No
2472-OVKUP;Male;0;Yes;No;6;Yes;No;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;91;531;Yes
2984-RGEYA;Female;0;Yes;Yes;69;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);1975;13754;No
9680-NIAUV;Female;0;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;No;Credit card (automatic);1097;81293;No
2146-EGVDT;Male;0;Yes;Yes;59;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);193;11927;No
2604-IJPDU;Female;0;Yes;No;20;Yes;No;Fiber optic;Yes;Yes;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;9655;190165;No
9178-JHUVJ;Male;0;Yes;Yes;24;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);241;5874;No
6168-YBYNP;Male;0;No;No;59;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;11135;651975;No
7255-SSFBC;Male;0;Yes;Yes;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);11225;804165;No
3645-DEYGF;Male;0;No;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2075;2075;No
9323-HGFWY;Female;0;Yes;No;27;Yes;No;Fiber optic;Yes;No;No;Yes;Yes;Yes;One year;Yes;Credit card (automatic);1019;268115;No
8544-GOQSH;Female;0;No;No;14;Yes;No;Fiber optic;No;Yes;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);8005;11123;No
3363-DTIVD;Male;0;Yes;Yes;71;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Two year;No;Electronic check;10555;74055;No
7018-WBJNK;Male;0;No;Yes;13;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);783;103395;No
9142-KZXOP;Male;0;No;No;44;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);6885;295895;No
7674-YTAFD;Female;0;No;No;33;Yes;No;Fiber optic;No;Yes;No;Yes;No;No;One year;Yes;Bank transfer (automatic);7995;268485;No
6348-SNFUS;Male;0;Yes;Yes;72;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;Credit card (automatic);5545;41792;No
1285-OKIPP;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;799;799;Yes
7825-ECJRF;Female;0;No;No;19;Yes;No;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;1066;193445;Yes
1347-KTTTA;Male;0;Yes;No;64;Yes;No;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);10245;66541;No
7841-TZDMQ;Male;0;No;No;2;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);46;845;Yes
4195-NZGTA;Female;0;No;No;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;2525;2525;No
7157-SMCFK;Male;0;No;Yes;61;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;1975;11242;No
4709-LKHYG;Female;0;Yes;Yes;29;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;20;54005;No
2504-DSHIH;Male;1;Yes;No;23;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;868;197585;No
0699-NDKJM;Female;0;Yes;No;57;No;No phone service;DSL;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);5875;343745;No
9286-BHDQG;Male;0;Yes;Yes;72;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Credit card (automatic);4525;31398;No
0230-WEQUW;Male;0;Yes;No;66;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic);566;37892;No
2040-LDIWQ;Male;0;Yes;Yes;65;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);842;53245;No
6496-JDSSB;Female;0;No;No;8;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);80;6246;No
9408-SSNVZ;Female;0;No;No;4;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7015;26835;Yes
4443-EMBNA;Female;0;Yes;No;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2475;18369;No
6469-MRVET;Male;0;Yes;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Electronic check;202;202;No
0742-MOABM;Male;0;Yes;No;4;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;No;Mailed check;5005;17935;Yes
5961-VUSRV;Female;0;No;No;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);1935;21935;No
6778-JFCMK;Male;0;No;No;24;No;No phone service;DSL;Yes;No;No;No;Yes;Yes;One year;Yes;Mailed check;506;128875;No
6341-JVQGF;Female;0;Yes;Yes;31;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Mailed check;8115;254575;No
2232-DMLXU;Female;0;Yes;No;1;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;No;Mailed check;552;552;Yes
4811-JBUVU;Male;0;No;No;30;Yes;Yes;Fiber optic;No;No;No;Yes;No;Yes;Month-to-month;Yes;Credit card (automatic);899;272315;No
0945-TSONX;Female;0;Yes;Yes;47;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);853;410725;No
2651-ZCBXV;Male;0;No;No;54;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);108;576065;No
3316-UWXUY;Male;0;No;No;50;Yes;No;Fiber optic;Yes;Yes;No;Yes;No;Yes;Month-to-month;Yes;Credit card (automatic);935;47475;No
8937-RDTHP;Male;0;No;No;1;Yes;No;Fiber optic;Yes;No;No;No;No;Yes;Month-to-month;Yes;Mailed check;846;846;Yes
7083-MIOPC;Female;0;No;No;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);2025;15669;No
1984-GPTEH;Female;0;No;No;29;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;2515;702;No
1251-KRREG;Male;0;No;No;2;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;544;1141;Yes
0621-JFHOL;Female;0;No;No;10;No;No phone service;DSL;No;No;No;Yes;No;No;Two year;Yes;Mailed check;296;29905;No
9903-LYSAB;Male;0;Yes;No;18;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7315;130595;No
0094-OIFMO;Female;1;No;No;11;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;95;11203;Yes
9227-UAQFT;Male;0;No;No;16;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;1975;28435;No
7301-ABVAD;Female;0;No;No;72;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);866;63505;No
6614-FHDBO;Male;0;No;No;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);1092;78783;No
7576-ASEJU;Female;0;Yes;Yes;41;Yes;No;DSL;Yes;No;No;Yes;Yes;Yes;One year;Yes;Credit card (automatic);747;318765;No
9058-HRZSV;Female;1;Yes;No;65;Yes;No;Fiber optic;Yes;Yes;Yes;No;No;Yes;Month-to-month;No;Electronic check;944;612615;No
4522-AKYLR;Female;1;No;No;13;Yes;No;DSL;No;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check;548;7313;No
0221-WMXNQ;Male;1;No;No;4;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Electronic check;7535;2734;No
0303-UNCIP;Male;0;No;No;41;Yes;Yes;DSL;No;No;Yes;No;No;Yes;One year;No;Mailed check;65;25318;No
9947-OTFQU;Male;1;No;No;15;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;744;10743;Yes
0322-YINQP;Male;0;No;No;1;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;4855;4855;Yes
0959-WHOKV;Male;0;No;No;42;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;Yes;One year;Yes;Electronic check;99;429845;No
4075-JFPGR;Female;0;Yes;No;51;Yes;No;Fiber optic;Yes;Yes;Yes;No;Yes;No;One year;Yes;Electronic check;935;461955;No
4629-NRXKX;Female;0;Yes;Yes;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;704;14715;Yes
9514-JDSKI;Male;1;Yes;No;1;No;No phone service;DSL;No;Yes;No;No;Yes;No;Month-to-month;No;Electronic check;402;402;Yes
3282-ZISZV;Male;0;No;Yes;32;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;One year;No;Credit card (automatic);837;26333;No
3675-YDUPJ;Male;0;No;No;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;1985;19305;No
4111-BNXIF;Female;0;Yes;Yes;67;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;5955;41039;No
7017-VFHAY;Female;0;Yes;Yes;61;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);1151;700815;No
6655-LHBYW;Male;0;No;No;50;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;No;Credit card (automatic);11435;57911;No
4959-JOSRX;Female;0;Yes;No;2;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);446;8055;Yes
5046-NUHWD;Female;1;Yes;No;29;No;No phone service;DSL;Yes;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;45;122865;No
7273-TEFQD;Male;1;No;No;3;No;No phone service;DSL;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;4115;1322;Yes
3606-TWKGI;Male;1;No;No;13;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;1069;13643;Yes
7529-ZDFXI;Male;1;Yes;No;57;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;8985;492535;No
7605-BDWDC;Female;0;No;No;31;No;No phone service;DSL;Yes;Yes;No;Yes;No;Yes;Two year;Yes;Bank transfer (automatic);4985;15201;No
1950-KSVVJ;Female;0;Yes;No;45;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;No;Mailed check;1133;503225;No
0123-CRBRT;Female;0;Yes;Yes;61;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Mailed check;881;552675;No
6292-TOSSS;Male;0;No;No;50;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);249;119525;No
3197-ARFOY;Female;1;No;No;19;Yes;No;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Mailed check;105;200725;No
6323-AYBRX;Male;0;No;No;59;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;1935;10996;Yes
7014-ZZXAW;Female;0;Yes;No;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);2425;173295;No
4385-GZQXV;Female;1;No;No;16;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;9445;15112;Yes
7633-MVPUY;Male;0;Yes;No;57;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Two year;Yes;Electronic check;5975;345015;No
6366-ZGQGL;Male;0;No;No;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);248;248;Yes
4716-HHKQH;Male;1;Yes;No;20;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Month-to-month;No;Electronic check;10705;217205;No
5940-AHUHD;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Mailed check;706;706;Yes
6432-TWQLB;Male;0;Yes;No;5;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;No;Month-to-month;Yes;Electronic check;854;4011;Yes
4484-GLZOU;Female;0;Yes;No;52;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;10505;562485;Yes
3179-GBRWV;Male;1;Yes;No;21;Yes;No;DSL;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);6495;13398;No
8645-KWHJO;Male;0;No;No;14;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;55;77195;No
4130-MZLCC;Female;0;No;No;5;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic);5055;24475;No
0314-TKOSI;Female;0;No;No;6;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;No;Mailed check;5515;3229;No
8229-MYEJZ;Female;0;No;No;10;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;512;49825;No
2080-SRCDE;Female;0;No;Yes;1;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;254;254;No
9577-WJVCQ;Female;0;No;No;68;Yes;Yes;DSL;Yes;No;No;No;No;No;Month-to-month;No;Mailed check;5445;368775;No
9512-UIBFX;Male;0;Yes;Yes;18;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;No;Mailed check;9515;177995;Yes
6202-DYYFX;Female;0;No;No;22;Yes;Yes;Fiber optic;No;No;No;No;No;No;One year;Yes;Credit card (automatic);76;17836;No
3808-HFKDE;Female;0;No;No;20;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;4435;92715;No
5583-SXDAG;Male;0;Yes;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;70;70;Yes
3488-PGMQJ;Male;1;No;No;8;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;745;60655;Yes
3580-REOAC;Male;0;No;No;10;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);4485;4354;Yes
7534-BFESC;Male;1;No;No;24;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;761;17127;Yes
3727-OWVYD;Male;0;No;No;35;Yes;No;DSL;Yes;Yes;Yes;No;No;No;One year;No;Mailed check;612;20212;No
2294-SALNE;Male;0;Yes;Yes;23;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;No;One year;No;Mailed check;868;19408;No
4847-TAJYI;Female;1;No;No;6;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;8935;5678;No
1563-IWQEX;Female;0;No;No;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;197;22035;No
8203-XJZRC;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2025;2025;No
6556-DBKZF;Female;0;Yes;Yes;71;Yes;No;Fiber optic;No;No;Yes;No;No;No;Two year;No;Electronic check;7605;543645;No
6851-WEFYX;Male;1;Yes;No;35;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;1008;34375;No
2985-JUUBZ;Male;0;Yes;Yes;40;Yes;Yes;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;7455;301575;No
6390-DSAZX;Female;0;No;Yes;1;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;736;736;Yes
0895-LMRSF;Male;0;No;No;23;Yes;No;DSL;No;No;No;No;Yes;Yes;One year;Yes;Bank transfer (automatic);649;15098;No
8098-LLAZX;Female;1;No;No;4;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9545;3961;Yes
8266-VBFQL;Male;0;No;No;4;Yes;No;Fiber optic;No;No;Yes;Yes;No;Yes;Month-to-month;Yes;Electronic check;904;35665;No
8181-YHCMF;Female;0;Yes;Yes;68;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);603;4109;No
2240-HSJQD;Male;0;No;Yes;38;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;8185;31417;No
1248-DYXUB;Male;0;Yes;Yes;52;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;248;12291;No
0265-EDXBD;Male;1;Yes;No;32;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;749;230335;Yes
4115-BNPJY;Male;0;Yes;Yes;29;Yes;No;DSL;No;No;Yes;Yes;Yes;Yes;Two year;No;Mailed check;7555;20544;No
3167-SNQPL;Male;1;Yes;Yes;38;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;No;Electronic check;10115;374185;No
4091-TVOCN;Male;0;No;Yes;48;Yes;Yes;DSL;Yes;No;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);7875;368245;No
1098-TDVUQ;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);1925;1925;No
7277-OZCGZ;Female;0;No;No;22;Yes;No;Fiber optic;Yes;No;No;Yes;No;Yes;Month-to-month;Yes;Electronic check;8905;188625;No
1557-EMYVT;Female;0;No;No;43;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);11505;48951;No
2799-ARNLO;Female;1;Yes;No;5;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;6935;3416;No
7563-BIUPC;Male;0;No;No;5;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;806;41555;Yes
5027-YOCXN;Male;0;Yes;Yes;51;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;One year;No;Credit card (automatic);11005;56864;No
3973-SKMLN;Male;0;No;No;71;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);199;13551;No
2321-OMBXY;Female;0;Yes;Yes;38;Yes;No;DSL;Yes;Yes;No;Yes;Yes;Yes;One year;No;Credit card (automatic);803;305865;Yes
2840-XANRC;Male;1;Yes;No;24;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;9315;223105;Yes
6745-JEFZB;Male;0;Yes;No;35;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;Yes;Credit card (automatic);915;323635;No
5020-ZSTTY;Female;1;No;No;54;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;Yes;One year;No;Bank transfer (automatic);8245;43501;Yes
9880-TDQAC;Female;0;Yes;Yes;72;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;60;4264;No
8705-WZCYL;Male;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;448;448;No
7102-JJVTX;Female;0;Yes;Yes;9;Yes;No;DSL;Yes;No;No;No;No;No;One year;No;Mailed check;486;4223;No
8626-PTQGE;Male;0;No;No;69;No;No phone service;DSL;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);6005;41767;No
4983-CLMLV;Female;0;Yes;No;52;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);1027;51381;No
5701-YVSVF;Female;1;Yes;No;11;Yes;No;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;829;88005;No
5804-LEPIM;Female;1;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7035;13905;Yes
5697-GOMBF;Female;1;Yes;Yes;28;No;No phone service;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;359;97365;No
2739-CACDQ;Female;1;No;No;17;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic);8265;147005;No
9385-EHGDO;Female;0;Yes;Yes;35;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;1985;73935;No
9498-FIMXL;Female;0;No;No;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;192;16195;No
2379-GYFLQ;Male;0;No;No;46;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;One year;Yes;Credit card (automatic);949;442295;No
